"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2017-04-15,"Xitun","Taichung City",103,NA,1.6,0.33,47,82,53,6.5,8.1,1.6,3.9,74,FALSE
2017-04-15,"Miaoli","Miaoli County",62,"Moderate",2.1,0.29,62,49,25,8.2,9.6,1.5,5.1,54,FALSE
2017-04-15,"Shilin","Taipei City",31,"Good",1.2,0.16,34,20,5,3.7,5.3,1.6,2.2,102,FALSE
2017-04-15,"Taixi","Yunlin County",62,"Moderate",1.7,0.12,41,31,23,3,4.3,1.2,4.4,317,FALSE
2017-04-15,"Xingang","Chiayi County",141,NA,3.5,0.21,74,67,37,5.5,6.2,0.7,3.5,337,FALSE
2017-04-15,"Annan","Tainan City",102,NA,3.4,0.3,62,78,43,5.4,6.3,0.9,4.9,307,FALSE
2017-04-15,"Chiayi","Chiayi City",44,"Good",3.2,0.17,39,26,11,6.2,6.9,0.7,3,305,FALSE
2017-04-15,"Shilin","Taipei City",50,"Good",1,0.3,46,36,23,7,8.5,1.5,2,28,TRUE
2017-04-15,"Puli","Nantou County",39,"Good",2.5,0.33,22,20,10,15,16,1.3,0.6,212,FALSE
2017-04-15,"Wanhua","Taipei City",29,"Good",2,0.81,14,21,5,31,63,32,0.9,195,FALSE
2017-04-15,"Xinzhuang","New Taipei City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Datong","Taipei City",28,"Good",1.5,0.67,NA,23,7,23,45,23,NA,NA,FALSE
2017-04-15,"Magong","Penghu County",54,"Moderate",1.9,0.25,49,23,12,2.3,3.1,0.7,5,83,FALSE
2017-04-15,"Matsu","Lienchiang County",67,"Moderate",2.2,0.26,50,46,24,1.1,1.1,0,4.4,52,FALSE
2017-04-15,"Xingang","Chiayi County",53,"Moderate",1.3,0.17,43,27,6,5,5.4,0.4,4.6,3.2,FALSE
2017-04-15,"Xianxi","Changhua County",115,NA,8,0.6,34,54,30,22,24,1.9,4.8,47,FALSE
2017-04-15,"Annan","Tainan City",94,"Moderate",2.5,0.43,25,63,29,12,13,1.6,1.7,55,FALSE
2017-04-15,"Qianjin","Kaohsiung City",98,"Moderate",2.2,0.57,16,88,28,28,31,2.5,3.5,353,TRUE
2017-04-15,"Xinying","Tainan City",48,"Good",2.7,0.21,5.3,33,11,10,13,2.5,1.7,189,FALSE
2017-04-15,"Nantou","Nantou County",52,"Moderate",1.5,0.36,9.8,25,10,20,21,1.2,0.7,40,TRUE
2017-04-15,"Linyuan","Kaohsiung City",41,"Good",1.5,0.2,42,17,9,3.6,4.8,1.3,2.5,172,FALSE
2017-04-15,"Tainan","Tainan City",74,"Moderate",1.6,0.82,20,28,27,32,34,2,2.4,43,FALSE
2017-04-15,"Shanhua","Tainan City",27,"Good",2.4,0.14,25,33,13,3.6,5.6,2,4.1,18,FALSE
2017-04-15,"Xinzhuang","New Taipei City",40,"Good",5.2,0.31,9.6,38,11,14,15,1.2,1.8,30,FALSE
2017-04-15,"Hualien","Hualien County",32,"Good",2.4,0.14,30,22,10,4.1,5.6,1.5,1.9,121,FALSE
2017-04-15,"Dali","Taichung City",77,"Moderate",2.3,0.73,17,53,9,29,31,2,1.6,100,FALSE
2017-04-15,"Hsinchu","Hsinchu City",19,"Good",1.6,0.24,14,20,2,11,15,4.6,1.5,61,FALSE
2017-04-15,"Xizhi","New Taipei City",54,"Moderate",1.4,0.28,43,33,17,11,12,1.6,1.4,162,FALSE
2017-04-15,"Banqiao","New Taipei City",71,"Moderate",2.3,0.27,64,49,23,6.9,9.3,2.5,4.2,315,FALSE
2017-04-15,"Fengyuan","Taichung City",52,"Moderate",1.3,0.36,48,49,17,4.7,6.6,1.9,1.6,61,FALSE
2017-04-15,"Xinying","Tainan City",57,"Moderate",1.3,0.22,9.3,40,19,4.7,5.4,0.7,1,60,FALSE
2017-04-15,"Tainan","Tainan City",80,"Moderate",2.6,0.46,60,109,29,11,12,1.1,4.2,14,FALSE
2017-04-15,"Wanli","New Taipei City",31,"Good",2.8,0.19,30,3,5,7.4,8.4,1,0.7,173,FALSE
2017-04-15,"Lunbei","Yunlin County",152,NA,2.9,0.46,26,98,67,16,17,0.7,1.1,95,FALSE
2017-04-15,"Renwu","Kaohsiung City",61,"Moderate",1.5,0.17,33,102,18,7.3,7.8,0.5,2.1,236,FALSE
2017-04-15,"Xinzhuang","New Taipei City",61,"Moderate",3.2,0.88,14,46,17,36,40,4.6,1.1,138,TRUE
2017-04-15,"Lunbei","Yunlin County",100,"Moderate",2.4,0.47,29,79,50,15,15,0.2,3.2,356,TRUE
2017-04-15,"Puzi","Chiayi County",65,"Moderate",2.8,0.25,38,56,17,11,14,3.1,2.7,75,FALSE
2017-04-15,"Taixi","Yunlin County",28,"Good",2.1,0.09,26,25,13,4.9,5.8,1,2.9,231,FALSE
2017-04-15,"Wanhua","Taipei City",30,"Good",3.5,0.81,62,18,NA,NA,NA,NA,1.6,30,FALSE
2017-04-15,"Fengshan","Kaohsiung City",118,NA,5.8,0.7,118,124,52,21,22,0.8,2.4,299,FALSE
2017-04-15,"Qianzhen","Kaohsiung City",105,NA,4,0.67,33,71,39,21,24,2.7,1.5,17,FALSE
2017-04-15,"Tucheng","New Taipei City",42,"Good",2.4,0.3,34,27,9,12,14,1.3,1.6,0.5,TRUE
2017-04-15,"Yangming","Taipei City",44,"Good",1.5,0.13,48,NA,NA,1.4,1.9,0.5,NA,NA,FALSE
2017-04-15,"Zhongshan","Taipei City",91,"Moderate",2.6,0.56,8,43,26,18,20,1.7,0.8,153,FALSE
2017-04-15,"Hukou","Hsinchu County",48,"Good",3.1,0.25,14,34,15,12,13,1.2,1.8,169,FALSE
2017-04-15,"Wanhua","Taipei City",33,"Good",0.3,0.24,14,21,11,6.5,8.7,2.2,1.2,191,FALSE
2017-04-15,"Dongshan","Yilan County",26,"Good",1.2,0.22,14,21,2,11,12,1.5,0.5,171,FALSE
2017-04-15,"Puli","Nantou County",108,NA,2.1,0.37,71,58,37,15,16,0.7,1.7,269,FALSE
2017-04-15,"Zuoying","Kaohsiung City",93,"Moderate",2.5,0.28,46,85,11,15,15,0.2,1.4,254,FALSE
2017-04-15,"Chaozhou","Pingtung County",109,NA,2.9,0.24,53,67,25,6.5,7.7,1.2,2.6,285,FALSE
2017-04-15,"Hengchun","Pingtung County",23,"Good",1.2,0.07,17,25,2,2.1,3,0.9,4.9,36,FALSE
2017-04-15,"Linyuan","Kaohsiung City",26,"Good",5.1,0.19,20,30,6,5.8,7.7,1.9,0.9,295,FALSE
2017-04-15,"Datong","Taipei City",44,"Good",3.5,2.2,NA,42,15,30,116,86,NA,NA,FALSE
2017-04-15,"Wanli","New Taipei City",127,NA,3,0.41,61,103,50,4.3,5.5,1.3,8.1,27,FALSE
2017-04-15,"Cailiao","New Taipei City",106,NA,3.8,1.84,1.5,60,37,33,103,70,1,313,FALSE
2017-04-15,"Tainan","Tainan City",63,"Moderate",1.5,0.47,31,65,20,16,18,1.5,1.9,2.5,TRUE
2017-04-15,"Lunbei","Yunlin County",99,"Moderate",4.9,0.33,26,64,33,16,18,1.5,3.2,313,FALSE
2017-04-15,"Taoyuan","Taoyuan City",53,"Moderate",7.8,0.31,9.9,33,18,14,16,1.2,0.4,29,FALSE
2017-04-15,"Wanli","New Taipei City",28,"Good",3,0.19,8.1,16,10,5.3,8.2,2.9,1.8,204,FALSE
2017-04-15,"Chiayi","Chiayi City",154,NA,3.8,0.64,1.4,95,62,16,26,9.9,1.3,215,FALSE
2017-04-15,"Shilin","Taipei City",40,"Good",1,0.16,40,10,9,3,3.9,0.9,5.6,48,FALSE
2017-04-15,"Taitung","Taitung County",24,"Good",0.7,0.34,21,12,4,2.7,5.3,2.6,1.4,323,TRUE
2017-04-15,"Linkou","New Taipei City",51,"Moderate",2.2,0.14,38,36,17,6.2,7.6,1.4,2.5,68,FALSE
2017-04-15,"Guanyin","Taoyuan City",40,"Good",3.2,0.16,36,36,12,6.5,6.7,0.2,7.7,73,FALSE
2017-04-15,"Cailiao","New Taipei City",44,"Good",9.5,0.41,49,22,9,13,16,3.1,3.4,125,FALSE
2017-04-15,"Hengchun","Pingtung County",37,"Good",2.8,0.14,36,21,12,2.1,3.1,1,5,19,FALSE
2017-04-15,"Keelung","Keelung City",54,"Moderate",2.4,0.27,44,24,18,12,15,2.5,1.7,212,FALSE
2017-04-15,"Linyuan","Kaohsiung City",20,"Good",1.1,0.17,3.8,17,12,12,13,1.5,1.5,76,FALSE
2017-04-15,"Wanli","New Taipei City",NA,NA,NA,NA,NA,42,13,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Sanchong","New Taipei City",30,"Good",1.5,0.32,NA,29,NA,14,28,14,NA,NA,FALSE
2017-04-15,"Xingang","Chiayi County",124,NA,5.5,0.7,25,76,52,16,24,7.7,2.7,314,FALSE
2017-04-15,"Xiaogang","Kaohsiung City",38,"Good",1.4,0.18,5.7,22,11,10,12,1.8,1.5,36,FALSE
2017-04-15,"Matsu","Lienchiang County",62,"Moderate",2.1,0.15,37,15,16,4.5,5.1,0.6,4.3,37,TRUE
2017-04-15,"Tucheng","New Taipei City",25,"Good",1.1,0.26,12,13,9,10,13,3,1.7,148,FALSE
2017-04-15,"Zhushan","Nantou County",66,"Moderate",2.1,0.33,32,31,22,18,19,1,0.9,259,FALSE
2017-04-15,"Zuoying","Kaohsiung City",65,"Moderate",2.1,0.24,31,46,20,14,15,1,1.4,331,FALSE
2017-04-15,"Fuxing","Kaohsiung City",113,NA,6.8,0.57,65,62,32,21,24,2.3,1.4,261,FALSE
2017-04-15,"Yilan","Yilan County",28,"Good",1.5,0.26,13,16,7,5.7,6.3,0.6,0.9,183,FALSE
2017-04-15,"Qianjin","Kaohsiung City",34,"Good",2.6,0.23,17,23,11,6.9,7.2,0.3,1.4,307,FALSE
2017-04-15,"Guting","Taipei City",37,"Good",1.7,0.25,12,23,8,8.3,10,1.8,1.2,167,FALSE
2017-04-15,"Guanshan","Taitung County",19,"Good",0.9,NA,6.3,19,3,1.6,2,0.4,1.5,238,TRUE
2017-04-15,"Toufen","Miaoli County",38,"Good",3.8,0.18,8.4,38,13,12,15,3.1,1.7,121,FALSE
2017-04-15,"Xindian","New Taipei City",38,"Good",0.8,0.25,33,18,18,6.2,9.9,3.7,2.7,129,FALSE
2017-04-15,"Banqiao","New Taipei City",115,NA,2.1,0.39,63,84,43,9.1,9.8,0.8,1.7,76,FALSE
2017-04-15,"Douliu","Yunlin County",42,"Good",2,0.24,19,35,14,8.8,10,1.7,3.3,223,FALSE
2017-04-15,"Dali","Taichung City",30,"Good",1.9,0.1,34,23,8,5.1,6.9,1.8,3.6,275,FALSE
2017-04-15,"Datong","Taipei City",40,"Good",3.8,1.22,NA,28,7,42,97,54,NA,NA,FALSE
2017-04-15,"Tamsui","New Taipei City",28,"Good",2.2,0.56,2,24,7,17,30,13,NA,NA,FALSE
2017-04-15,"Dali","Taichung City",28,"Good",2,0.31,7.3,30,2,11,15,4.3,1.2,272,FALSE
2017-04-15,"Fuxing","Kaohsiung City",89,"Moderate",2.7,0.63,50,44,22,16,18,1.5,1.1,231,FALSE
2017-04-15,"Fengyuan","Taichung City",22,"Good",1.7,0.15,31,7,4,7.4,11,3.9,3.5,353,FALSE
2017-04-15,"Xinzhuang","New Taipei City",91,"Moderate",2.5,0.56,32,58,29,24,26,1.3,1.2,67,FALSE
2017-04-15,"Yonghe","New Taipei City",25,"Good",1.1,0.87,3.3,9,12,26,46,20,0.6,26,FALSE
2017-04-15,"Qiaotou","Kaohsiung City",72,"Moderate",3.4,0.3,12,44,21,11,13,2.1,1.7,41,FALSE
2017-04-15,"Tamsui","New Taipei City",45,"Good",2.1,0.18,NA,46,10,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Qianjin","Kaohsiung City",90,"Moderate",3.9,0.23,59,42,25,3.5,5.4,2,2.2,219,FALSE
2017-04-15,"Chaozhou","Pingtung County",37,"Good",0.7,0.23,14,29,5,3.9,4.6,0.6,1.3,14,FALSE
2017-04-15,"Pingtung","Pingtung County",52,"Moderate",3.3,0.36,57,25,18,9,9.6,0.6,2.7,307,TRUE
2017-04-15,"Lunbei","Yunlin County",98,"Moderate",3.9,0.4,40,64,38,8.3,9.7,1.4,0.4,168,FALSE
2017-04-15,"Tucheng","New Taipei City",72,"Moderate",4.4,0.36,84,49,31,14,17,2.5,1.5,229,FALSE
2017-04-15,"Xingang","Chiayi County",103,NA,1.4,0.48,12,86,35,13,18,5.3,1.2,123,FALSE
2017-04-15,"Nanzi","Kaohsiung City",134,"Unhealthy for Sensitive Groups",3.2,0.4,47,97,43,18,18,0.5,3.2,354,TRUE
2017-04-15,"Zhongshan","Taipei City",24,"Good",2.1,0.68,6.5,15,NA,24,37,12,0.9,239,FALSE
2017-04-15,"Guanshan","Taitung County",61,"Moderate",1.5,NA,44,58,19,5.7,7.1,1.4,2.8,56,FALSE
2017-04-15,"Hukou","Hsinchu County",79,"Moderate",3.4,0.24,46,73,30,7.3,7.8,0.5,1.4,300,FALSE
2017-04-15,"Yilan","Yilan County",59,"Moderate",3,0.23,21,38,15,7.9,8.7,0.8,0.8,190,FALSE
2017-04-15,"Xingang","Chiayi County",140,NA,1.9,0.55,15,101,55,20,21,1.7,0.5,220,FALSE
2017-04-15,"Xinzhuang","New Taipei City",64,"Moderate",7.8,0.35,68,69,17,15,18,3.1,6.6,65,FALSE
2017-04-15,"Chiayi","Chiayi City",49,"Good",2.6,0.47,42,52,14,16,18,2.3,3.7,319,FALSE
2017-04-15,"Zhongshan","Taipei City",47,"Good",2.4,1.18,3.7,12,NA,50,84,34,0.9,131,FALSE
2017-04-15,"Banqiao","New Taipei City",35,"Good",3.1,0.6,17,27,8,18,28,9.3,2.2,71,FALSE
2017-04-15,"Qianjin","Kaohsiung City",44,"Good",3.8,0.24,60,38,11,4.4,5.2,0.9,7,310,FALSE
2017-04-15,"Hukou","Hsinchu County",50,"Good",1.5,0.2,47,40,12,3.3,4.8,1.5,7.3,37,FALSE
2017-04-15,"Puzi","Chiayi County",104,NA,2.1,0.21,41,50,20,3.8,5.8,2,3.4,266,FALSE
2017-04-15,"Hukou","Hsinchu County",62,"Moderate",3.4,0.2,19,38,21,7.5,13,5.7,1,159,FALSE
2017-04-15,"Sanchong","New Taipei City",65,"Moderate",3.5,1.28,NA,61,25,34,68,34,NA,NA,FALSE
2017-04-15,"Lunbei","Yunlin County",52,"Moderate",2.8,0.32,33,32,20,10,13,2.5,3.4,85,FALSE
2017-04-15,"Taitung","Taitung County",34,"Good",0.8,0.46,12,25,12,11,12,1.4,1.1,303,FALSE
2017-04-15,"Guting","Taipei City",31,"Good",1.3,0.29,12,11,7,9.7,12,2.5,0.6,146,FALSE
2017-04-15,"Puli","Nantou County",60,"Moderate",2.1,0.24,23,30,17,10,11,0.6,0.6,239,FALSE
2017-04-15,"Xinzhuang","New Taipei City",74,"Moderate",2.1,0.48,58,55,18,18,20,2.1,2.3,21,FALSE
2017-04-15,"Fengyuan","Taichung City",32,"Good",2.4,0.41,8.9,32,4,12,21,9,0.6,30,FALSE
2017-04-15,"Dongshan","Yilan County",51,"Moderate",2.8,0.16,31,35,16,3.9,5,1.2,2.8,192,FALSE
2017-04-15,"Taixi","Yunlin County",16,"Good",1,0.21,13,29,10,11,12,0.3,2.4,143,FALSE
2017-04-15,"Lunbei","Yunlin County",78,"Moderate",2.4,0.45,9,53,39,18,19,0.4,2,129,FALSE
2017-04-15,"Dayuan","Taoyuan City",21,"Good",4.8,0.16,22,30,12,13,20,6.6,7.1,33,FALSE
2017-04-15,"Zhushan","Nantou County",73,"Moderate",1.9,0.25,24,20,14,13,13,0.7,1.5,358,FALSE
2017-04-15,"Fengshan","Kaohsiung City",94,"Moderate",3.3,0.39,21,69,62,18,18,0.8,2.8,347,FALSE
2017-04-15,"Longtan","Taoyuan City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
2017-04-15,"Sanchong","New Taipei City",25,"Good",0.9,0.6,NA,19,NA,27,45,18,NA,NA,FALSE
2017-04-15,"Sanchong","New Taipei City",36,"Good",2.7,1.22,NA,39,7,21,75,55,NA,NA,FALSE
2017-04-15,"Puli","Nantou County",66,"Moderate",0.9,0.27,59,27,21,6.5,8.1,1.6,4.5,276,FALSE
2017-04-15,"Yangming","Taipei City",39,"Good",1.5,0.26,29,21,15,7.1,7.4,0.4,NA,NA,TRUE
2017-04-15,"Datong","Taipei City",50,"Good",3.4,0.67,NA,57,11,25,37,13,NA,NA,FALSE
2017-04-15,"Xinying","Tainan City",80,"Moderate",3.2,0.28,28,57,20,20,21,0.6,2,31,FALSE
2017-04-15,"Keelung","Keelung City",29,"Good",7.2,0.26,39,8,5,17,19,1.9,1.5,266,FALSE
2017-04-15,"Pingzhen","Taoyuan City",126,"Unhealthy for Sensitive Groups",3.4,0.52,32,80,28,9.7,14,3.9,3.9,73,TRUE
2017-04-15,"Hsinchu","Hsinchu City",31,"Good",1.5,0.19,33,11,6,6.1,6.3,0.2,2.2,74,TRUE
2017-04-15,"Nanzi","Kaohsiung City",116,"Unhealthy for Sensitive Groups",4.2,0.51,52,91,62,17,20,2.4,2.4,286,FALSE
2017-04-15,"Toufen","Miaoli County",88,"Moderate",3.2,0.37,41,71,32,9.8,11,0.7,3.7,64,TRUE
2017-04-15,"Longtan","Taoyuan City",34,"Good",2.4,0.22,6.2,20,8,6.8,16,8.8,1.6,92,FALSE
2017-04-15,"Sanyi","Miaoli County",30,"Good",1.4,0.26,28,18,11,9.7,12,1.8,4.9,16,TRUE
2017-04-15,"Hengchun","Pingtung County",43,"Good",1.2,0.18,44,23,9,2.3,3.2,0.9,7.9,35,TRUE
2017-04-15,"Hukou","Hsinchu County",79,"Moderate",3.5,0.35,46,51,16,8.9,11,2.3,3.7,43,FALSE
2017-04-15,"Nantou","Nantou County",115,NA,2.1,0.5,9.9,67,42,17,17,0.9,1.5,154,FALSE
2017-04-15,"Keelung","Keelung City",91,"Moderate",2.5,0.54,14,60,29,19,30,11,1,233,FALSE
2017-04-15,"Puli","Nantou County",24,"Good",2.3,0.25,27,6,3,6.2,7,0.9,0.7,259,FALSE
2017-04-15,"Xindian","New Taipei City",64,"Moderate",6.8,0.4,66,40,30,15,19,3.5,2.3,277,FALSE
2017-04-15,"Guanyin","Taoyuan City",43,"Good",7.8,0.2,41,27,5,22,23,1.4,3,76,FALSE
2017-04-15,"Puli","Nantou County",23,"Good",2.2,0.25,19,11,7,5.9,8.6,2.7,3,245,FALSE
2017-04-15,"Shilin","Taipei City",32,"Good",1.7,0.27,20,14,8,15,16,0.9,1.1,218,FALSE
2017-04-15,"Shalu","Taichung City",31,"Good",2.3,0.18,15,21,8,8.4,9.8,1.5,2,156,FALSE
2017-04-15,"Keelung","Keelung City",73,"Moderate",2.6,0.57,29,30,20,NA,NA,NA,2.7,89,TRUE
2017-04-15,"Qianzhen","Kaohsiung City",156,NA,19,0.42,49,108,51,30,35,5.6,2.4,287,FALSE
2017-04-15,"Hukou","Hsinchu County",35,"Good",2.5,0.35,34,18,7,8.9,11,1.9,3.9,46,FALSE
2017-04-15,"Guanshan","Taitung County",15,"Good",2.4,NA,7.8,21,4,3.2,7.5,4.3,1.1,159,FALSE
2017-04-15,"Hengchun","Pingtung County",37,"Good",1.3,0.12,38,20,9,2.5,2.9,0.4,10,24,TRUE
2017-04-15,"Hsinchu","Hsinchu City",31,"Good",3.7,0.3,8.2,23,14,15,16,1,0.7,202,FALSE
2017-04-15,"Xizhi","New Taipei City",40,"Good",1.4,0.15,37,29,11,6,7.9,1.9,1.9,25,FALSE
2017-04-15,"Erlin","Changhua County",29,"Good",2,0.13,17,33,NA,1.7,2,0.3,2.5,203,FALSE
2017-04-15,"Hengchun","Pingtung County",64,"Moderate",1.4,0.23,61,42,19,1.3,3.1,1.8,4.3,287,FALSE
2017-04-15,"Qiaotou","Kaohsiung City",109,NA,3,0.39,36,57,26,11,13,1.5,1.5,350,FALSE
2017-04-15,"Renwu","Kaohsiung City",96,"Moderate",4.1,0.68,9.7,133,38,42,45,2.9,1.6,326,FALSE
2017-04-15,"Banqiao","New Taipei City",87,"Moderate",5.9,1.11,1.5,51,26,35,48,13,0.4,183,FALSE
2017-04-15,"Yilan","Yilan County",25,"Good",1.8,0.27,9.2,22,8,6.5,7.3,0.8,1,297,FALSE
2017-04-15,"Yilan","Yilan County",33,"Good",2.5,0.12,21,NA,NA,NA,NA,NA,2.9,100,FALSE
2017-04-15,"Nantou","Nantou County",81,"Moderate",1.7,0.5,3.8,54,32,21,25,3.4,0.9,42,FALSE
2017-04-15,"Sanchong","New Taipei City",48,"Good",7.7,1.11,NA,39,9,22,106,85,NA,NA,FALSE
2017-04-15,"Dali","Taichung City",62,"Moderate",2.8,0.68,13,30,8,29,35,6,1.6,266,FALSE
2017-04-15,"Taixi","Yunlin County",56,"Moderate",1.6,0.21,19,24,17,7.7,8.9,1.3,3.1,118,FALSE
2017-04-15,"Nantou","Nantou County",121,NA,2.2,0.51,13,78,46,25,27,2.3,1.2,37,FALSE
2017-04-15,"Datong","Taipei City",31,"Good",1.7,0.36,NA,22,12,14,19,5,NA,NA,TRUE
2017-04-15,"Xitun","Taichung City",69,"Moderate",2.5,0.22,81,90,28,11,13,2.4,3.1,352,FALSE
2017-04-15,"Toufen","Miaoli County",54,"Moderate",6.7,0.23,2,37,22,18,25,6.7,1,118,FALSE
2017-04-15,"Yilan","Yilan County",26,"Good",1.5,0.47,24,12,7,11,12,0.8,1,65,FALSE
2017-04-15,"Shanhua","Tainan City",22,"Good",2,0.19,4.6,24,3,8.8,10,1.4,2.7,174,FALSE
2017-04-15,"Zhongshan","Taipei City",53,"Moderate",4.4,0.47,5.7,24,14,24,29,5.2,0.8,213,FALSE
2017-04-15,"Fuxing","Kaohsiung City",29,"Good",8.2,0.31,12,19,8,15,25,9.8,1.1,171,FALSE
2017-04-15,"Lunbei","Yunlin County",56,"Moderate",1.5,0.25,28,39,9,5.2,6.2,1.1,2.4,13,TRUE
2017-04-15,"Xindian","New Taipei City",154,NA,6.9,0.92,2.6,89,58,42,54,12,0.9,209,FALSE
2017-04-15,"Keelung","Keelung City",39,"Good",1.4,0.21,40,25,11,4.7,5.2,0.5,2.5,79,FALSE
2017-04-15,"Xianxi","Changhua County",57,"Moderate",3.3,0.22,20,37,16,10,11,0.9,4,30,FALSE
2017-04-15,"Daliao","Kaohsiung City",83,"Moderate",4,0.52,6.6,61,31,24,36,12,2.4,341,TRUE
2017-04-15,"Chiayi","Chiayi City",102,NA,3.2,0.33,46,86,36,10,11,0.9,1.8,284,FALSE
2017-04-15,"Fuxing","Kaohsiung City",85,"Moderate",13,0.59,47,50,26,28,33,4.3,1,199,FALSE
2017-04-15,"Tamsui","New Taipei City",33,"Good",1.9,0.17,35,13,6,3.8,5.1,1.2,NA,NA,FALSE
2017-04-15,"Changhua","Changhua County",80,"Moderate",1.3,0.29,55,55,37,5.4,5.5,0.1,5.6,18,FALSE
2017-04-15,"Puzi","Chiayi County",57,"Moderate",3.1,0.28,19,47,12,11,12,0.8,0.8,353,FALSE
2017-04-15,"Dali","Taichung City",52,"Moderate",1.8,0.3,41,46,11,13,15,1.8,2.9,25,FALSE
2017-04-15,"Erlin","Changhua County",82,"Moderate",2.2,0.29,22,67,38,9.8,11,1.7,0.7,105,FALSE
2017-04-15,"Xinying","Tainan City",88,"Moderate",1.6,0.32,27,85,31,14,15,1.2,1,342,FALSE
2017-04-15,"Pingtung","Pingtung County",43,"Good",1.9,0.31,14,21,NA,11,12,1.1,1,325,FALSE
2017-04-15,"Shilin","Taipei City",74,"Moderate",2.9,0.39,29,49,22,18,20,1.7,2,293,FALSE
2017-04-15,"Zhongshan","Taipei City",33,"Good",3.2,0.9,7.5,18,NA,35,52,17,0.5,98,FALSE
2017-04-15,"Toufen","Miaoli County",36,"Good",1.8,0.41,23,18,11,28,30,1.9,1.2,57,FALSE
2017-04-15,"Puli","Nantou County",60,"Moderate",1.2,0.24,41,28,19,7.1,8.1,1,2.4,229,FALSE
2017-04-15,"Nantou","Nantou County",85,"Moderate",0.1,0.39,3.2,54,26,12,14,2.5,0.9,53,FALSE
2017-04-15,"Taoyuan","Taoyuan City",55,"Moderate",3.4,0.44,49,69,25,14,16,2.2,3.2,74,FALSE
2017-04-15,"Dali","Taichung City",24,"Good",2.2,0.5,28,21,2,17,21,3.9,2.3,314,FALSE
2017-04-15,"Lunbei","Yunlin County",43,"Good",1,0.18,21,28,20,5.7,6.7,1,1.4,161,FALSE
2017-04-15,"Hukou","Hsinchu County",95,"Moderate",7.4,1.16,3.2,84,45,54,64,10,1.3,79,FALSE
2017-04-15,"Xinzhuang","New Taipei City",64,"Moderate",2.6,0.72,37,46,23,22,29,7,1.5,35,FALSE
2017-04-15,"Miaoli","Miaoli County",70,"Moderate",4.1,0.44,16,39,21,20,22,1.6,0.5,297,TRUE
2017-04-15,"Lunbei","Yunlin County",78,"Moderate",2.9,0.17,18,38,24,4.4,7.5,3.1,1.3,214,FALSE
2017-04-15,"Xiaogang","Kaohsiung City",93,"Moderate",4,0.45,35,64,33,11,12,0.8,1.7,55,FALSE
2017-04-15,"Tamsui","New Taipei City",60,"Moderate",3,0.14,44,29,20,2.6,3.2,0.6,NA,NA,FALSE
2017-04-15,"Yilan","Yilan County",52,"Moderate",1.4,0.28,52,45,17,4.5,5.9,1.4,3.2,75,FALSE
2017-04-15,"Hengchun","Pingtung County",45,"Good",1.8,0.15,47,33,18,2.2,2.9,0.7,6.4,36,TRUE
2017-04-15,"Renwu","Kaohsiung City",39,"Good",3.9,0.17,9.2,39,5,14,21,6.5,0.8,342,FALSE
2017-04-15,"Mailiao","Yunlin County",91,"Moderate",2.8,0.21,38,76,29,8.6,11,2.6,5.5,8.4,FALSE
2017-04-15,"Annan","Tainan City",51,"Moderate",3.2,0.27,1.1,45,14,17,21,3.8,1.2,80,FALSE
2017-04-15,"Toufen","Miaoli County",62,"Moderate",2.9,0.17,11,35,20,13,14,1.3,1.2,190,FALSE
2017-04-15,"Shilin","Taipei City",87,"Moderate",2.3,0.29,67,50,30,6.7,8,1.2,3.4,286,FALSE
2017-04-15,"Hualien","Hualien County",26,"Good",1.4,0.2,21,23,4,4.9,6.4,1.4,1.7,37,FALSE
2017-04-15,"Tamsui","New Taipei City",73,"Moderate",2.4,0.33,25,42,24,19,28,8.7,NA,NA,FALSE
2017-04-15,"Miaoli","Miaoli County",29,"Good",2.3,0.49,13,25,10,23,27,3.9,1.2,46,FALSE
2017-04-15,"Chiayi","Chiayi City",29,"Good",1.1,0.12,21,20,4,2.9,2.9,0,2.7,223,FALSE
2017-04-15,"Fuxing","Kaohsiung City",89,"Moderate",5.3,1.08,7.9,82,49,37,48,11,1,217,FALSE
2017-04-15,"Yangming","Taipei City",45,"Good",4.6,0.16,49,21,8,3.8,4.7,0.8,NA,NA,FALSE
2017-04-15,"Wanli","New Taipei City",108,NA,3.1,0.27,61,139,37,4.1,5.6,1.5,9.1,24,FALSE
2017-04-15,"Dali","Taichung City",40,"Good",1.9,0.48,31,36,21,21,22,1.4,3.5,310,FALSE
2017-04-15,"Zhudong","Hsinchu County",24,"Good",2,0.29,2.4,27,10,7.7,13,5.1,1,153,FALSE
2017-04-15,"Songshan","Taipei City",59,"Moderate",0.8,0.2,53,17,17,4.2,5.4,1.2,4.4,39,FALSE
2017-04-15,"Tainan","Tainan City",56,"Moderate",1.9,0.32,16,32,12,16,17,1.6,2.3,29,FALSE
2017-04-15,"Douliu","Yunlin County",129,NA,2.1,0.34,15,46,50,8.9,11,2.5,1.4,52,FALSE
