"date","sitename","county","aqi","status","so2","co","o3","pm10","pm2.5","no2","nox","no","windspeed","winddirec","after_reform"
2023-04-15,"Dongshan","Yilan County",31,"Good",1.1,0.25,28.1,11,3,7.2,7.8,0.6,1.1,328,TRUE
2023-04-15,"Lunbei","Yunlin County",57,"Moderate",4.7,0.46,30.5,37,18,14.8,19.7,4.9,1.4,24,TRUE
2023-04-15,"Hsinchu","Hsinchu City",29,"Good",0,0.2,36,14,9,5.6,6.2,0.5,1.7,35,TRUE
2023-04-15,"Xinying","Tainan City",26,"Good",1.7,0.14,18.8,9,0,5.4,5.9,0.4,2.4,342,TRUE
2023-04-15,"Yonghe","New Taipei City",19,"Good",1.1,0.31,11.8,11,3,5.9,10.2,4.3,3,85,TRUE
2023-04-15,"Longtan","Taoyuan City",70,"Moderate",1.9,0.41,33.5,31,20,9.3,12.7,3.3,0.2,322,TRUE
2023-04-15,"Tamsui","New Taipei City",16,"Good",2.1,0.09,20.2,9,2,3.9,6.4,2.5,1.3,130,TRUE
2023-04-15,"Changhua (Yuanlin)","Changhua County",27,"Good",1.9,0.31,15.5,26,9,8.5,10.2,1.7,0.3,61,TRUE
2023-04-15,"Tamsui","New Taipei City",43,"Good",0.7,0.16,43.5,28,6,1.8,2.6,0.8,2.4,60,TRUE
2023-04-15,"Zhongshan","Taipei City",53,"Moderate",1.3,0.23,30.5,25,14,10.1,10.6,0.4,1.9,122,TRUE
2023-04-15,"Zhongming","Taichung City",23,"Good",1,0.13,28.7,16,4,4.8,6.9,2.1,4,248,TRUE
2023-04-15,"Zuoying","Kaohsiung City",17,"Good",1,0.16,12.8,16,6,5.8,6.8,0.9,2.8,204,TRUE
2023-04-15,"Zhudong","Hsinchu County",37,"Good",0.7,0.14,39.9,20,8,4.6,5.4,0.7,0.7,231,TRUE
2023-04-15,"Dali","Taichung City",46,"Good",1.5,0.27,30.7,22,5,10.1,13.9,3.8,2.7,333,TRUE
2023-04-15,"Shalu","Taichung City",28,"Good",2.8,0.37,42.1,35,13,NA,NA,NA,2.2,255,TRUE
2023-04-15,"Zhudong","Hsinchu County",38,"Good",0.6,0.23,41.5,19,5,4.6,5.7,1,5.5,58,TRUE
2023-04-15,"Dayuan","Taoyuan City",22,"Good",1.6,0.13,33.3,6,0,7.5,9.5,2,2.4,15,TRUE
2023-04-15,"Daliao","Kaohsiung City",52,"Moderate",1,0.26,5.7,50,21,10.9,11.8,0.8,0.2,98,TRUE
2023-04-15,"Miaoli","Miaoli County",45,"Good",NA,0.25,NA,NA,NA,NA,NA,NA,1.8,0,TRUE
2023-04-15,"Longtan","Taoyuan City",31,"Good",1,0.24,34.2,7,3,4.8,5.8,0.9,6.9,59,TRUE
2023-04-15,"Dacheng","Changhua County",80,"Moderate",1,0.15,65.1,36,21,4.4,5.3,0.9,2,34,TRUE
2023-04-15,"Annan","Tainan City",141,"Unhealthy for Sensitive Groups",1.4,0.61,0,98,69,30.1,34.1,3.9,0.8,51,TRUE
2023-04-15,"Xiaogang","Kaohsiung City",39,"Good",0.7,0.25,22.6,4,7,7.1,7.7,0.5,0.9,39,TRUE
2023-04-15,"Dongshan","Yilan County",38,"Good",1.1,0.2,45.2,4,7,7.3,8.9,1.5,0.2,252,TRUE
2023-04-15,"Nantou","Nantou County",71,"Moderate",0.9,0.35,9.9,30,22,7.8,11.9,4,1.5,177,TRUE
2023-04-15,"Dali","Taichung City",67,"Moderate",0.8,0.59,2.1,20,17,17.7,36,18.2,0.2,93,TRUE
2023-04-15,"Taoyuan","Taoyuan City",93,"Moderate",1.2,0.48,65.5,45,31,11.7,12.2,0.5,2.3,59,TRUE
2023-04-15,"Fuxing","Kaohsiung City",18,"Good",0.4,0.09,11.1,6,3,3.8,4.6,0.7,0.3,183,TRUE
2023-04-15,"Shilin","Taipei City",43,"Good",0.9,0.28,34.5,19,11,10.4,12.6,2.2,2.5,89,TRUE
2023-04-15,"Dayuan","Taoyuan City",51,"Moderate",2.6,0.26,17.5,26,9,31.3,42.2,10.8,1.9,69,TRUE
2023-04-15,"Sanchong","New Taipei City",50,"Good",1,0.93,10,25,9,30,94.7,64.6,NA,NA,TRUE
2023-04-15,"Guting","Taipei City",40,"Good",0.5,0.2,11.8,18,11,7.7,9.5,1.7,0.6,200,TRUE
2023-04-15,"Qianjin","Kaohsiung City",78,"Moderate",1.7,0.42,24.2,60,29,12.8,13.9,1,0.2,342,TRUE
2023-04-15,"Yilan","Yilan County",39,"Good",0.5,0.24,41.5,15,8,6,7.2,1.2,1.1,126,TRUE
2023-04-15,"Fuxing","Kaohsiung City",61,"Moderate",1.6,0.21,45.8,30,15,10.8,11.5,0.6,0.9,295,TRUE
2023-04-15,"Cailiao","New Taipei City",68,"Moderate",1.8,0.3,74.1,43,22,10.3,11.6,1.3,2.2,279,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",42,"Good",2,0.32,12.7,27,19,10.3,11.4,1.1,0.7,32,TRUE
2023-04-15,"Hukou","Hsinchu County",83,"Moderate",2.4,0.29,59.9,66,28,6.4,7.5,1.1,7.6,57,TRUE
2023-04-15,"Linyuan","Kaohsiung City",91,"Moderate",5.2,0.49,36.6,73,35,18.5,21.5,3,1.5,219,TRUE
2023-04-15,"Qianzhen","Kaohsiung City",19,"Good",1.6,0.18,NA,11,3,8.7,11.8,3.1,2.1,202,TRUE
2023-04-15,"Yangming","Taipei City",15,"Good",0.7,0.11,17.8,3,2,1.1,1.6,0.5,6.8,190,TRUE
2023-04-15,"Renwu","Kaohsiung City",127,"Unhealthy for Sensitive Groups",1.2,0.44,13.7,77,53,25.4,26.4,0.9,2.1,335,TRUE
2023-04-15,"Miaoli","Miaoli County",71,"Moderate",2,0.26,45.9,42,19,9.7,10.8,1.1,2.1,355,TRUE
2023-04-15,"Fengyuan","Taichung City",19,"Good",1.7,0.22,8.7,15,6,5.9,6.6,0.7,0.7,92,TRUE
2023-04-15,"Xitun","Taichung City",54,"Moderate",1.1,0.26,31.7,30,21,8.6,10.2,1.5,1,51,TRUE
2023-04-15,"Zhudong","Hsinchu County",49,"Good",0.9,0.35,38.9,45,18,14.6,15,0.3,1.2,138,TRUE
2023-04-15,"Shilin","Taipei City",42,"Good",1,0.25,41.2,23,16,14.2,15.9,1.7,NA,NA,TRUE
2023-04-15,"Cailiao","New Taipei City",37,"Good",1.1,0.19,8,16,11,9.1,10.4,1.3,2.8,281,TRUE
2023-04-15,"Changhua","Changhua County",29,"Good",4.8,0.2,7.7,28,14,11,12.4,1.4,0.8,178,TRUE
2023-04-15,"Changhua","Changhua County",31,"Good",1.8,0.15,16.1,23,10,8.6,8.9,0.3,1,171,TRUE
2023-04-15,"Dali","Taichung City",67,"Moderate",1.2,0.39,49.5,31,16,14.5,15.2,0.6,2,328,TRUE
2023-04-15,"Dongshan","Yilan County",48,"Good",1.1,0.52,58.7,29,24,4.6,4.9,0.2,0.2,262,TRUE
2023-04-15,"Pingtung","Pingtung County",146,"Unhealthy for Sensitive Groups",5.9,0.62,71.5,68,47,NA,NA,NA,2,262,TRUE
2023-04-15,"Zhongming","Taichung City",26,"Good",1.2,0.19,23.1,14,6,5.2,5.8,0.6,1.4,335,TRUE
2023-04-15,"Hengchun","Pingtung County",28,"Good",0.3,0.11,27.7,9,5,0.3,1.1,0.8,6.5,18,TRUE
2023-04-15,"Xinzhuang","New Taipei City",35,"Good",1.2,0.25,3.6,34,11,9,10.2,1.2,0.8,183,TRUE
2023-04-15,"Hualien","Hualien County",47,"Good",0.6,0.21,22.3,36,14,1.9,2.3,0.4,3.5,207,TRUE
2023-04-15,"Meinong","Kaohsiung City",76,"Moderate",1.2,0.44,34.6,49,35,6.7,7.2,0.4,0.7,65,TRUE
2023-04-15,"Mailiao","Yunlin County",79,"Moderate",3.2,0.28,14.1,56,30,9.6,10.1,0.5,0.6,261,TRUE
2023-04-15,"Erlin","Changhua County",87,"Moderate",2.6,0.32,60.2,75,22,8.7,9.7,0.9,4.7,24,TRUE
2023-04-15,"Guanshan","Taitung County",14,"Good",0.7,0.2,3.9,15,6,5.2,7.2,2,NA,NA,TRUE
2023-04-15,"Sanyi","Miaoli County",133,"Unhealthy for Sensitive Groups",1.2,0.44,29.2,64,43,5.3,5.9,0.6,0.8,187,TRUE
2023-04-15,"Wanhua","Taipei City",81,"Moderate",1.6,1.21,15.6,46,38,54.5,58.3,3.8,0.2,15,TRUE
2023-04-15,"Taoyuan","Taoyuan City",33,"Good",4.5,0.3,6.2,22,7,8.1,13.5,5.4,1.4,0,TRUE
2023-04-15,"Cailiao","New Taipei City",38,"Good",1.1,0.24,41.6,20,3,6.9,8,1,2.4,105,TRUE
2023-04-15,"Kinmen","Kinmen County",20,"Good",1.1,0.1,41.9,11,4,3.7,5.4,1.6,3,188,TRUE
2023-04-15,"Shalu","Taichung City",59,"Moderate",1.4,0.46,17.1,35,20,NA,NA,NA,1.7,350,TRUE
2023-04-15,"Zhudong","Hsinchu County",35,"Good",0.3,0.17,34.5,7,6,4.9,5.7,0.7,1.9,101,TRUE
2023-04-15,"Xiaogang","Kaohsiung City",56,"Moderate",0.9,0.26,11,22,15,13,17.6,4.6,2,163,TRUE
2023-04-15,"Banqiao","New Taipei City",31,"Good",0.7,0.36,28.4,20,9,15.6,16.7,1.1,1.3,28,TRUE
2023-04-15,"Xianxi","Changhua County",44,"Good",1.6,0.18,40.4,24,8,3.4,4.4,1,0.8,232,TRUE
2023-04-15,"Wanhua","Taipei City",53,"Moderate",1.4,0.87,3.2,8,10,34.9,43.3,8.4,0.6,134,TRUE
2023-04-15,"Sanyi","Miaoli County",56,"Moderate",1.2,0.31,15.7,43,22,4.6,5.9,1.3,1,167,TRUE
2023-04-15,"Wanli","New Taipei City",26,"Good",NA,NA,43.4,NA,NA,NA,NA,NA,1.1,57,TRUE
2023-04-15,"Miaoli","Miaoli County",27,"Good",1.4,0.23,22,18,8,6.3,7.7,1.4,0.7,11,TRUE
2023-04-15,"Puli","Nantou County",36,"Good",1.4,0.19,22.2,23,10,4,5.3,1.2,1.8,160,TRUE
2023-04-15,"Toufen","Miaoli County",32,"Good",0.8,0.2,18.7,16,8,5.7,6.5,0.7,1.5,168,TRUE
2023-04-15,"Longtan","Taoyuan City",53,"Moderate",1,0.32,44.3,28,16,15.9,16.9,1,2.1,35,TRUE
2023-04-15,"Magong","Penghu County",49,"Good",0.3,0.24,37.1,22,9,5.4,7.3,1.8,1.1,310,TRUE
2023-04-15,"Qianjin","Kaohsiung City",71,"Moderate",0.1,0.26,42.9,31,11,6.2,6.9,0.6,1.8,283,TRUE
2023-04-15,"Guanyin","Taoyuan City",39,"Good",0.5,0.1,40.7,10,2,3.7,4.3,0.5,7.4,39,TRUE
2023-04-15,"Chiayi","Chiayi City",51,"Moderate",2.3,0.29,49.7,52,15,6.7,8.8,2.1,2.1,2,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",72,"Moderate",1.5,0.4,20,55,36,15,16,1,1,155,TRUE
2023-04-15,"Guanshan","Taitung County",22,"Good",0.5,0.13,28.7,19,10,2.4,3.2,0.7,1.8,53,TRUE
2023-04-15,"Puzi","Chiayi County",122,"Unhealthy for Sensitive Groups",1.9,0.4,52.2,92,33,8.5,9.8,1.3,2.4,355,TRUE
2023-04-15,"Guanshan","Taitung County",31,"Good",0.8,0.28,29.7,16,7,4.9,5.8,0.8,2,13,TRUE
2023-04-15,"Nantou","Nantou County",113,"Unhealthy for Sensitive Groups",2.7,0.48,6.9,62,38,16,16.9,0.9,0.8,148,TRUE
2023-04-15,"Nanzi","Kaohsiung City",144,"Unhealthy for Sensitive Groups",1.2,0.35,11.2,84,53,11.8,12.5,0.7,1.9,328,TRUE
2023-04-15,"Zhushan","Nantou County",56,"Moderate",0.9,0.41,15.3,33,22,14.9,15.9,0.9,2,8,TRUE
2023-04-15,"Dacheng","Changhua County",22,"Good",1,0.12,24.6,9,1,1.5,2.3,0.7,1.6,84,TRUE
2023-04-15,"Nantou","Nantou County",13,"Good",0.3,0.19,19,15,4,7,8.3,1.2,1.4,338,TRUE
2023-04-15,"Xinying","Tainan City",106,"Unhealthy for Sensitive Groups",1.9,0.4,18.2,71,44,15,15.8,0.8,1.4,165,TRUE
2023-04-15,"Xizhi","New Taipei City",23,"Good",1,0.41,6.4,22,8,14,28.3,14.3,0.7,256,TRUE
2023-04-15,"Fugui Cape","New Taipei City",37,"Good",0.2,0.21,31.2,27,8,2.1,2.1,0,1.4,14,TRUE
2023-04-15,"Xinying","Tainan City",96,"Moderate",2.7,0.41,36.3,65,32,11.5,12,0.5,1.3,335,TRUE
2023-04-15,"Linyuan","Kaohsiung City",34,"Good",1.3,0.13,28.1,25,8,1.8,2.5,0.7,1,105,TRUE
2023-04-15,"Sanchong","New Taipei City",55,"Moderate",2.1,1.51,6.8,27,12,36.3,89.4,53,NA,NA,TRUE
2023-04-15,"Meinong","Kaohsiung City",43,"Good",1.1,0.22,28.2,28,13,6.3,7.4,1,0.3,26,TRUE
2023-04-15,"Zhudong","Hsinchu County",100,"Moderate",1,0.42,64.7,40,21,9.2,10.1,0.9,2.1,320,TRUE
2023-04-15,"Pingzhen","Taoyuan City",44,"Good",0.4,0.29,28.9,34,13,13.7,15.5,1.7,2.1,23,TRUE
2023-04-15,"Pingzhen","Taoyuan City",21,"Good",0.6,0.16,21.6,8,3,5.2,6,0.7,2,172,TRUE
2023-04-15,"Hualien","Hualien County",23,"Good",0.7,0.26,17,12,8,8.2,9.9,1.6,0.9,207,TRUE
2023-04-15,"Pingtung (Fangshan)","Pingtung County",33,"Good",0.2,0.12,37.2,12,12,2.1,2.5,0.4,3.7,102,TRUE
2023-04-15,"Wanhua","Taipei City",103,"Unhealthy for Sensitive Groups",NA,0.43,56.1,89,36,11.9,12.6,0.7,2.7,97,TRUE
2023-04-15,"Douliu","Yunlin County",40,"Good",1.2,0.15,11.7,30,12,4.2,4.8,0.6,1.4,121,TRUE
2023-04-15,"Yangming","Taipei City",16,"Good",0,0.09,18,1,3,0.2,1.1,0.8,2,180,TRUE
2023-04-15,"Puli","Nantou County",70,"Moderate",1.2,0.43,21.1,40,29,11.1,12.3,1.2,0.3,317,TRUE
2023-04-15,"Zhudong","Hsinchu County",48,"Good",0.8,0.22,49,35,14,6.9,8.3,1.4,3.2,44,TRUE
2023-04-15,"Wanhua","Taipei City",28,"Good",0.2,0.36,2.2,15,7,13.1,16,2.9,0.3,45,TRUE
2023-04-15,"Xingang","Chiayi County",20,"Good",1.8,0.22,3.8,18,6,8.3,11.4,3,0.7,202,TRUE
2023-04-15,"Pingtung (Fangshan)","Pingtung County",105,"Unhealthy for Sensitive Groups",5,0.56,59.4,82,51,20.3,22.7,2.4,2.5,126,TRUE
2023-04-15,"Nantou","Nantou County",68,"Moderate",1.6,0.2,73.1,32,20,4.4,6,1.5,2.9,199,TRUE
2023-04-15,"Tucheng","New Taipei City",58,"Moderate",2,0.29,60,39,15,9.2,10.1,0.8,2,316,TRUE
2023-04-15,"Meinong","Kaohsiung City",143,"Unhealthy for Sensitive Groups",1.8,0.3,68.3,44,19,8.3,9.7,1.3,1.8,281,TRUE
2023-04-15,"Sanyi","Miaoli County",54,"Moderate",0.8,0.29,15.7,27,16,8.3,9.1,0.8,0.3,300,TRUE
2023-04-15,"Dacheng","Changhua County",31,"Good",1.2,0.15,22.3,17,5,3.5,4,0.5,2.3,226,TRUE
2023-04-15,"Taitung","Taitung County",28,"Good",0.4,0.23,37.6,27,6,3.7,5.5,1.8,1.8,89,TRUE
2023-04-15,"Guanyin","Taoyuan City",20,"Good",0,0.52,26.6,13,5,6.9,7.9,1,NA,NA,TRUE
2023-04-15,"Hsinchu","Hsinchu City",82,"Moderate",1.2,0.44,24.8,39,33,17.8,18.3,0.5,NA,NA,TRUE
2023-04-15,"Fugui Cape","New Taipei City",44,"Good",0.1,0.14,49.6,25,5,1.1,1.1,0,8,70,TRUE
2023-04-15,"Pingtung","Pingtung County",132,"Unhealthy for Sensitive Groups",2,0.39,53,105,41,12.8,13.5,0.6,1.4,279,TRUE
2023-04-15,"Zhongli","Taoyuan City",54,"Moderate",1.6,0.75,28.1,40,20,35.4,50.9,15.5,NA,NA,TRUE
2023-04-15,"Renwu","Kaohsiung City",22,"Good",1.1,0.13,5.8,19,5,5.8,6.7,0.9,1.3,111,TRUE
2023-04-15,"Chiayi","Chiayi City",21,"Good",1.2,0.17,10,12,7,4.3,5,0.7,1,182,TRUE
2023-04-15,"New Taipei (Shulin)","New Taipei City",61,"Moderate",0.5,0.28,40.5,26,15,6.5,7,0.5,0.2,17,TRUE
2023-04-15,"Shanhua","Tainan City",38,"Good",0.6,0.12,34,17,8,5.5,6.4,0.8,2.1,213,TRUE
2023-04-15,"Nanzi","Kaohsiung City",82,"Moderate",2,0.36,15,52,31,17.7,19.1,1.4,1.4,62,TRUE
2023-04-15,"Sanyi","Miaoli County",32,"Good",0.7,0.13,33,6,6,2.5,3.2,0.7,0.4,11,TRUE
2023-04-15,"Yilan","Yilan County",39,"Good",1,0.1,10.6,16,9,3.1,4,0.9,0.4,332,TRUE
2023-04-15,"Erlin","Changhua County",31,"Good",1.6,0.15,11,31,10,4.7,8.6,3.9,1.7,169,TRUE
2023-04-15,"Guting","Taipei City",41,"Good",1.2,0.17,61.6,26,17,8.6,9.9,1.3,2.4,243,TRUE
2023-04-15,"Pingtung (Liuqiu)","Pingtung County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Xinzhuang","New Taipei City",40,"Good",0.9,0.17,54,28,11,5.8,6.6,0.7,4.1,261,TRUE
2023-04-15,"Xitun","Taichung City",36,"Good",0.7,0.17,38.1,12,6,5.9,6.3,0.3,4.1,8,TRUE
2023-04-15,"Hualien","Hualien County",23,"Good",0.2,0.16,22.4,21,3,1.3,1.9,0.5,2,232,TRUE
2023-04-15,"Erlin","Changhua County",53,"Moderate",1.8,0.22,12.3,48,23,10.3,10.5,0.1,0.9,206,TRUE
2023-04-15,"Fengshan","Kaohsiung City",30,"Good",1.4,0.24,21.7,15,9,8.3,8.8,0.4,0.5,47,TRUE
2023-04-15,"Guting","Taipei City",28,"Good",1.9,0.31,21.5,5,8,17.2,21.6,4.4,NA,NA,TRUE
2023-04-15,"Zhongli","Taoyuan City",50,"Good",2.2,1.26,16.3,25,21,26.6,51.9,25.2,0.7,150,TRUE
2023-04-15,"Dayuan","Taoyuan City",35,"Good",0.5,0.25,42.4,10,7,9.7,11.9,2.2,4.1,358,TRUE
2023-04-15,"Songshan","Taipei City",21,"Good",0.6,0.22,6.5,20,8,11.5,13.3,1.7,0.3,18,TRUE
2023-04-15,"Toufen","Miaoli County",76,"Moderate",1.7,0.32,34,32,29,5.4,5.9,0.5,1.4,121,TRUE
2023-04-15,"Datong","Taipei City",45,"Good",2.6,0.82,17.2,44,16,27.2,58.1,30.9,NA,NA,TRUE
2023-04-15,"Shanhua","Tainan City",21,"Good",4,0.15,14.5,9,2,9.2,10.1,0.8,1.1,59,TRUE
2023-04-15,"Yangming","Taipei City",27,"Good",0.8,0.2,31,10,2,0.6,1.3,0.6,4.1,170,TRUE
2023-04-15,"Xitun","Taichung City",39,"Good",NA,NA,18.7,19,13,NA,NA,NA,1.8,67,TRUE
2023-04-15,"Dali","Taichung City",123,"Unhealthy for Sensitive Groups",2.6,0.63,28.9,80,45,18.4,19,0.6,0.4,170,TRUE
2023-04-15,"Fengshan","Kaohsiung City",57,"Moderate",2,0.38,12.7,37,23,18.1,19,0.8,1,286,TRUE
2023-04-15,"Yonghe","New Taipei City",36,"Good",0.9,0.51,10.5,25,13,13.7,17.2,3.5,0.6,148,TRUE
2023-04-15,"Datong","Taipei City",67,"Moderate",1.7,1.98,7.3,59,20,41.8,96.6,54.7,NA,NA,TRUE
2023-04-15,"Taoyuan (Sanmin)","Taoyuan City",40,"Good",0.9,0.37,49.9,NA,6,12.8,22.1,9.2,1.1,93,TRUE
2023-04-15,"Linyuan","Kaohsiung City",32,"Good",0.7,0.11,27.1,28,1,1.5,2.8,1.3,4.2,191,TRUE
2023-04-15,"Taixi","Yunlin County",44,"Good",1.2,0.12,26.6,30,8,4.4,5.7,1.2,3.2,33,TRUE
2023-04-15,"Xitun","Taichung City",62,"Moderate",1.5,0.21,23.1,12,10,10.6,12.2,1.6,2.7,23,TRUE
2023-04-15,"Magong","Penghu County",44,"Good",0.9,0.15,52.6,13,12,1.8,2.8,1,2.8,336,TRUE
2023-04-15,"Xinzhuang","New Taipei City",30,"Good",1.1,0.18,6,25,12,9.2,10.1,0.9,0.2,253,TRUE
2023-04-15,"Pingtung","Pingtung County",33,"Good",0.2,0.11,16.8,8,4,2.1,3,0.8,0.8,41,TRUE
2023-04-15,"Xizhi","New Taipei City",39,"Good",0.9,0.8,3.3,42,25,23.6,54.9,31.3,NA,NA,TRUE
2023-04-15,"Changhua (Yuanlin)","Changhua County",26,"Good",1.4,0.31,23.9,16,9,9,9.5,0.5,2,358,TRUE
2023-04-15,"Magong","Penghu County",154,"Unhealthy",0.9,0.21,56.7,142,58,4.4,5.4,0.9,3.1,23,TRUE
2023-04-15,"Fengshan","Kaohsiung City",28,"Good",0.6,0.54,22.1,17,8,12.6,14.8,2.1,0.7,259,TRUE
2023-04-15,"Magong","Penghu County",77,"Moderate",0.3,0.21,49.7,37,25,3,4,1,1.9,270,TRUE
2023-04-15,"Guanshan","Taitung County",10,"Good",1.1,0.1,21.6,3,0,1.1,2.1,0.9,1.7,358,TRUE
2023-04-15,"Pingzhen","Taoyuan City",36,"Good",0.6,0.57,15.4,24,13,17.7,21.5,3.8,0.2,332,TRUE
2023-04-15,"Hsinchu","Hsinchu City",28,"Good",0,0.38,8.8,17,9,17.8,19.5,1.6,0.6,151,TRUE
2023-04-15,"Qianzhen","Kaohsiung City",18,"Good",1.6,0.13,6.8,16,0,7.4,8.6,1.2,0.6,359,TRUE
2023-04-15,"Yangming","Taipei City",41,"Good",0.9,0.17,43,4,0,0.7,1.2,0.4,3.6,150,TRUE
2023-04-15,"Kaohsiung (Hunei)","Kaohsiung City",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2023-04-15,"Tamsui","New Taipei City",17,"Good",1.7,0.1,15.5,20,4,3.4,5.8,2.3,1.6,80,TRUE
2023-04-15,"Xianxi","Changhua County",30,"Good",1.2,0.22,35.6,19,6,3.1,4.1,1,9.2,34,TRUE
2023-04-15,"Chiayi","Chiayi City",23,"Good",1.5,0.19,9,23,3,4.8,9.5,4.6,2.1,233,TRUE
2023-04-15,"Tainan","Tainan City",122,"Unhealthy for Sensitive Groups",1,0.45,49.9,53,35,11,13.9,2.9,1.7,26,TRUE
2023-04-15,"Kinmen","Kinmen County",38,"Good",NA,NA,32.4,13,4,NA,NA,NA,0.6,310,TRUE
2023-04-15,"Tainan","Tainan City",21,"Good",0.1,0.25,19,20,6,5,5.3,0.2,1,123,TRUE
2023-04-15,"Renwu","Kaohsiung City",33,"Good",1,0.31,4.3,26,10,16.9,18.5,1.5,0.8,143,TRUE
2023-04-15,"Xizhi","New Taipei City",39,"Good",0.1,0.34,32.2,15,15,12.8,14.3,1.5,1.3,235,TRUE
2023-04-15,"Nantou","Nantou County",30,"Good",1.4,0.31,24,30,12,10.8,12.2,1.4,2.7,337,TRUE
2023-04-15,"Hukou","Hsinchu County",31,"Good",1.6,0.24,29.7,17,6,6.3,7,0.6,3.1,65,TRUE
2023-04-15,"Renwu","Kaohsiung City",90,"Moderate",2.1,0.48,2.8,57,29,32.2,34.3,2,1.8,345,TRUE
2023-04-15,"Zhongming","Taichung City",53,"Moderate",1.5,0.48,1.4,30,15,23.8,30.6,6.8,0.7,325,TRUE
